id,prompt_id,text,generated
d892cac6,0,"Fresh clean air, spotless streets and no car accidents. Welcome to Vauban, Germany. The 5,500 people of this town are a part of something that this day and age has never seen. The residents here have given up their cars, and are a part of an experiment where their streets are completely ""carfree""!

After this experiment started in Germany, it's population would agree that the tenseness they were feeling with their cars is now gone. This new way of living was started in 2006 and other countries would agree that it is a smart move and an affordable way of living. The residents of Vauban have more money to spend on other necessities such as clothing and food, or maybe some entertainment, even. All of their monthly car payments and gasoline bills have ceased to exist because they simply have no reason to pay the prices anymore without a car. Citizens of this little town don't have to walk or ride their bikes far because the city has thought this movement out very well. All of the stores are placed just a walk away rather than their malls being placed on a distant highway. Public transportation has become more accessible and there is more space for sidewalks rather than roads. For some, this is a dream town for them and their children. There isn't much of a worry about air pollution or accidents.

If you were to compare vaughn's air pollution to being's the difference would be astounding. Just last night, NBC Nightly News showed the city of Bejing where the smog was so dense that visibility was reduced to almost none. The majority of the population won't go outside with out wearing a mask to protect them selves. All of the air pollutants could be harming us even with a potential risk of lung cancer. The mayor of Bejing has even made a statement talking about his city's air, and the risk and threat it poses to his residents. Even the common person will recognize that the gas emissions from a car's tail pipe equals pollution. Paris officials knew this too, and understood that their city had an air cleanliness issue. So, in an effort to make the City of Love more pleaseable they limited what cars could drive on what days. They enforced a partial driving ban to clear the smog in the city. For a short amount of time only evennumbered cars, for example, could drive on a Monday. If odd numbered cars were on the street then there would be a 22 Euro fine that equals 31 USD's. After 5 days, car traffic and conjestion was down around 60% on the streets, and the air pollution started clearing.

Fatal crashes are among the one of the third highest risks for all American's. Some states have even made it a law to not text and drive, and in some states there probably is a ""no talking on the cell phone law"" too! If the number of cars are reduced or taken away all together I feel that the lives of the American people are less at risk. Every day, and not just in this country, hundreds of people are injuring them selves or getting killed by distracted driving, hitandruns, and driving under the influence. It could be beneficial to cut down the car usage and up the number of public transportation avaible to the public.

In any major city you go to in the United States, all around you, you can notice the large amounts of people walking to where they need to go. In Washington D.C. bike rentals are EVERYWHERE. And if you don't want to take a bike then take the D.C. Metro. The same will go for New York City or anywhere with a large population of people. You will also notice that city folk tend to be slimmer than others. That is most likley due to the fact that they walk everywhere. Just like I mentioned before, like Vauban, eveything in a major city is usually within walking distance. As we all know, walking is a form of excersize and it is recomemnded by health officials that each person should get at least 1 hour every day and it is very believeable that a city goer gets plenty more than the recomended. The first lady has started a program for children in an effort to get them moving, fit and healthy as well. Some children in New York City won't even drive a single day in their lives or worry about what could happen if they do. Also, the Capital of ColombiaBogota has organized a day for it's residence to avoid taking their car. It is called the Day Without Cars and the major goal is to reduce smog and promote walking.

All in all.. Cars, the most dangerous driving force in our daily lives, should be cut back on. Even with study after study coming out and proving just how danger and nonbeneficial to our health they are, they are slowly losing populatiry. If this pattern stays consistant then sociologists say that it will have great effects on the atmosphere, and our healthy lives that we all live.",0
62f04245,1,"Dear State Senator, The Electoral College has a negative impact on this country because it has ufair voting that can cause massive problems to the government. Electoral college is unfair, outdated, and irrational. People should have the right to vote on which president they think is fit to run this country. People are hardly know which elector they are voting on.

We shouldn't vote for electors that we don't know. Elections should be held by popular vote because Elector Colleges have a unfair advantage since there vote counts not ours. According to the article ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" by bradford Plumer states, ""Faithless electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please."" The fact that the Congress has unfaithful electors that are supposed to be supporting whomever candidate they choose is a massive unfair problem. Popular votes and Electors votes are the complete opposite. For instance, according to the article ""In defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner states, ""It happened in 2000, when Gore had more popular votes than Bush yet fewer electoral voters, but that was the first time since 1888.""This is unfair and confusing because the electors shouldn't be deciding on what candidate should win. The peoples vote should conclude which candidate is going to win.

Since the first Electoral college was created it has been the same eversince. It is majorly outdated and has to be solved now. According to the article :What is the Electoral College?"" by the office of the Federal Register it states, ""The founding fathers established it in the constitution as a compromise between election of the president by a vote in Congress and election of the president by a popular vote of qualified citizens.""There is suppose to be vote from the congress and a vote from the population. I think that the congress should be part of the voting that all the qualified citizens are in. There shouldn't be two different parts of voting because it will confuse who is the winner.

The government should have a voting system that is both equally fair and decisive because right now everything is mixed up and it will bring great problems to the campaigns. More and more people will want to stop voting because they do not trust the electors on there decisions. This will cause a great decrease on voters which will impact the populations vote on which President is the winner. According to the article ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" by bradford Plumer states, ""the 2000 fiasco was the biggest election crisis in a century the system allows for much worse. Those electors could always defy the will of the people."" A solution must be done to prevent any more disasters that can be on there way.

In conclusion, Electoral colleges have a unfair system that could cause negative problems to voting and to the elections. The elections will be confusin and unproffesional. But the government and the people of America can help by changing this and will approve a fair decisive system were all citizens get to choose which president shall win not the type of electors.

Sincerley, Student.",0
c6ef94f2,0,"Cars have been a part of our culture for some time now. Since Henry Ford created the Model T, we have been crazy about these machines. Molding, crafting, and improving since, we have come to know these as daily objects. However, with all the new and progressing theories now, is there really a need for cars? Limiting car use cold be beneficial not only for the Earth, but also for people. Limiting car use can improve people's moods, can reduce pollution, and improve community interaction.

Firstly, limiting car use could in turn improve people's moods. In Vauban, Germany, there has been an experiment of great proportion. They are living a suburban life without cars. Not only is this community close and in touch, the people are happier. As mother of two Heidrun Walter stated, ""When i had a car in was always tense. Im much happier this way,"" it is showing that not having a car can really relax a person. Just think about it, no insurance, no car payment, no thinking if wil my car last until the end of today, just saving thousands a year and having a lot of stress put off.

Secondly, limiting car use can reduce pollution. Im almost certain we've all heard about Global Warming and Greenhouse Gases, and the devastation they do to our planet. without cars these problems are still present, but lack the massive numbers in which it was rising. Smog is a horrible kind of pollution that affects the biggest cities through the world. Paris banned cars for an entire day to remove the amount of smog in the area. This shows that pollution can be stopped. Even though they only banned even numbered license plates one day and odd another pollution still went down. If all cars were banned then pollution would have gone down even further.

Lastly, limiting car use can improve community interaction. People now dont need cars for everything. They can walk, and take trains, and carpool. All these interactions strengthen the community. Walking makes people maybe wanna buy things from stores along the way and help local stores. Taking trains can create friendships and long lasting personal businesses. Carpooling city down on emissions and reduces pollution. The community can do nothing but benefit from these.

In conclusion, limiting car use could be extremely helpful. It could improve people's moods, reduce pollution, and improve community interaction. Maybe someday we could actually get rid of cars and listen to the grinding of the pedals down the biking highways.",0
625f42fd,0,"Limiting the usage of cars has a variety of advantages. From having a less expensive life, to less air pollution, and overall a generally happier life. Thinking about all the excess and stress that comes with owning a car is tiring. Not to mention the hazardous effect it had on our lives. Would it not be nice to just take off some of that burden off of you, and be a happier person?.Let me help you out on how to achieve that.

Owning a car is pricey! In Freiburg along with paying for your house you also have to pay for a parking garage, which comes with a hefty price. Did i not mention the distance you have to walk to park? lets just say you might as well have taken the bus.""Car ownership is allowed, but there are only two places to parklarge garages at the edge of the development,where a carowner buys a space, for 40,000, along with a home.""source one,section two. With you alone driving to work and back everyday will tally up to over a hundred dollars spent every week, now add children into it, and their after school activities, also add emergencies. See where this is going? sure you might need a car now and then, having a car is not a bad thing. How about Carpooling? It will reduce that price you have on your gas recipts and create more time for bonding and interacting with people.

Health or driving? Well if you are not healthy you can not drive can you? With all of the automobiles we have today it is bound to affect the earth. The smog in the air leading to that first cough that can lead to something more terminal. Imagine what it would be like if you had less cars, or even no cars at all! well the capital of France tried it and the results were amazing.""Congestion was down 60 percent in the capital of France, after fivedays of intensifying smog..""source two,section fourteen. Now think about if that ban that Paris enforced,was tried out in other countries. Just that little change in the amount of cars on the road let to that difference of the pollution. Probably led to a difference in someones health too.

Everything stated above leads to happiness, from the less expenses that will have to be paid, and the less damage that the pollution will have on your health. ""When I had a car I was always tense. I'm much happier this way,"" said Heidrun Walter""source one, section three.Also when there are less cars on the road your community will be able to connect more and have better infranstructure, which would make them happy just like it did for the people of Bogata, Columbia.""Parks and sports centers also have bloomed throughout the city uneven, pitted sidewalks have been replaced by broad, smooth sidewalksrushhour restrictions have dramatically cut trafficand new resturants and upscale shopping districts have been cropped up.""source three,section twentyeight.

Overall the advantages of limiting car usage has many benefits to it. From having a less expensive life, by not having to pay for gas so often, car insurance, and evrything else that comes with it. Having better health also is a advantage of the limitation of car usage. Also one of the most important aspects of life, happiness comes with the limitation of using cars. So there is no reason to not try it out, there will be more benefits.",0
9dc5efb4,0,"Cars have always been apart of American culture. From the ""...birth place of the Model Tthe home of Detroit the place where Wilson Pickett immortalized ""mustang Sally'""The End of Car Culture, Rosenthal Cars and automobile have impacted our everyday lifes from going to the store to hanging out with friends, but car usage has been steadily decreasing and for all the right reasons.

A new movement is trending everywhere,it's called ""smart planning"". It's simple, separate suburban life from auto use. In doing so this movement is going to help out the economy and also the environment. ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some carintensive areas in the United States."" emphasis on original That many emissionsarehorrible for the environment and even worse for our pockets, because they're just going up in smoke.New citiesare rising and are acctuly trying to adopt this trend by making cities denser, which means that all the stores and your work place are in walking distance. By being able to walk to your local shopping store or favorite move theatre means that you're saving gas, and by saving gas the ecodimey is saving money which will make prices in all the stores and other businesses cheaper for the consumer, you!

The infamous smog is not only in Bejing, or the United States, but also in The City of Love. ""Paris typically has more smog than other European capitals...Last week Paris had 147 micrograms of particulate matter PM per cubic meter compared with 114 in Brussels and 79.7 in London..."" Paragraph 17, Duffer The city is not so lovely as you'd think it would be, but the trend has cought onin Paris! Not only that but it also has been great for the environment. ""Congestion was down 60 percent in the capital of France, after fivedays of intensifying smog...The smog rivaled Begjing, China, which is known as one of the most polluted cities in the world."" Paragraph 14, Duffer Most people would think ""I could never do that! No one could live like that and still make a living!"" Honestly though, it's been doing the city of Bogota in Colombia, a city comprimised of 7 million citizens a favor. They held a event for only one day evey year since the mid 1990s to improve and ""...promote alternive transportation and reduce smog."" Paragraph 21, Selsky Doing this has sparked a revolution of change thoughout the whole city. More people are willing to walk insted of drive to help the environment and the place they live in, and the city is giving right back to them! ""Parks and sports centers have also bloomed throughout the city uneven, pitted sidewalks have been replaced by broad, smooth sidewalks rushhour restrictions have dramatically cut trafic and new restaruants and upscale shopping districts have cropped up."" Paragraph 28, Selsky Just one day a week could cut down smog and other green house gasses a lot and help our enviromentand the edodomey.

Back in the 1950's people had to use cars to do eveything. From talking to a friend face to face to going to the nearest resturant. But now you can do all of that in your own living room, due to technology that has advanced us to be able to use Facetime, Skype, or Oovoo to talk to our friends face to face using out phone, tablet, or personal computer. And to drive anywhere we need to we have apps the diliver taxies to our houses for us.""...the Internet makes telecommuting possible and allows people to feel more connected without driving to meet friends...Likewise the rise in cellphones and carpooling apps have facilitated more flexiable commuting arrangements, including the evolution of shared can services fro getting to work."" Paragraph 35, Rosenthal Working everyday will effect this because no one wants to miss work. Missing work means less money and creates more stress for the person missing work. By saving maybe 10 on gas that day you're missing out on the 125 you could've made by working, but there's another solution to this also. Carpool! Even if you're driving the car yourself or you're in the car you're saving fule and money. Once a week you could to this to stop in increes of smog in our environment and even help with traffic jams. And without traffic jams eveyone is less stressed out and a lot more happier.

By not using our cars as much,we can help ourselves and everyone aroud us by making a better world that makes it better for our children, or even our childrens' children. We can save money by just taking one day off of not driving. We should limit car use so we can stop car accedents from happening, getting stressed in traffic jams, to helping out the economical heart of the United States,and just to make our world a better place to have fun and thrivein.",0
44a87b40,1,"The process of chosing a president should be changed to popular vote instead of the electoral college. I say this because it is a better opportunity for the guy who has the most votes to win. Having the votes by popular votes can make it easier for the election of the president. also the electoral votes can really mess up how the election is taking place. it can make them mess up there counting of the votes or how the votes go through.

The electoral college can make a hard impact on how the voting process begins with. The electoral college can confuse the voter by making them chose the wrong person. In the text ""The Indefensible Electoral College"" the author is stating margin 10 lines 1113 that "" do voters sometimes get confused about the electors and vote for the wrong candidate? Sometimes."" this is showing how just using the electoral college can easily confuse those who are voting. Also in many occouins occurred when the electoral college didnt suceesed right. in the passage "" The indefensible Electoral College"" the author states in margin 11 lines 24 that "" The american people should consider themselves lucky that 2000 fiasco was the biggest election crisis in a century the system allows for much worse."" This is showing how the electoral college almost cost a big mistake in the election.

The electoral college is not consider a democratic system. thats why many people go against it because its not equaly fair to those who are democratic. IN the passage "" In Defense of the Electoral College"" the writer states in margin 15 and in lines 45 that "" the advocates of this position is correct in arguing that the Electoral College method is not democratic in a modern sense..."" This is showing that not all of it is fairly equal. So instead of using the electoral college it is a better method to go with popular vote because it a simpler way to do it. Establishing this will rapidly take on more votes then it would be a close race against both of the presidents. Chosing a president with the Electoral College can make the delectation go bad, so thats why having people vote who they want would be a more fair chance for those who are voting.

It comes out that the Electoral College is a siginficient way to do a vote on. the more imporant way to do a voting should be a popular vote because it gives the presidents a better chance to have the elecations on a good pace. instead of many votes go through then have to be checked on by state. So the electoral college should be elimatited and the popular vote should go in its place of how we vote.",0
4d03bfef,0,"Cars have become an every day part of our lives, not just for Americans but, for the world. We rely on our cars for everything, from getting to work or getting food to eat, our cars are what gets us there. But what would happen if we were banned from using our cars. Many places have banned cars, whether permanently or for just a few days, cars are being banned. Cars create stress, the also create harmful pollution, that damages our health and our planet. Another reason is that cars are naturally dying out and becoming used less, than before.

In a small community of residents, cars have been completely banned. These are people who gave up there cars to live in this carfree environment. This is an area of about 5,500 people who has gave up, or possible sold there car to live here. Many of the people find that it is more relaxing, than when they had to worry about their car. In the article ""In German Suburb, Life Goes On Without Cars,"" Heidrun Walter expresses, ""When I had a car I was always tense. I'm much happier this way."" From a statistic taken from this area, it shows that 70 percent of people in Vauban do not own cars, the others who couldn't give up there cars completely had to pay 40,000, along with their house to buy a garage all the way at the end of the development. This has create a carfree. along with a stress free environment for the suburban pioneers.

Cars let out exhaust that is created from gasoline and diesel. This exhaust is also know as pollution, which damages our planet, along with our own health. In Paris, cars were banned partial because, of the dirty air in this world know city. For five days a terrible smog engulfed the city, leaving the people no choice but to not allow any cars to be driven, until this smog cleared out. According to the information from ""Paris bans driving due to smog,"" almost 4,000 drivers were fined for continuing to drive there vehicles. The only exceptions to this car ban was plugin cars, hybrids, and cars carrying more than three passengers, which causes less pollution. After a few days the restriction of cars was lifted, and cars could be driven after all the smog cleared.

The last reason we should limit our use of cars is because everyone else is stopping car use. We see hundreds of cars filling up highways, parking lots, or just driving down the road. But what we don't realize is how much car usage has dropped. In the passage, ""The End of Car Culture,"" Adviser of Perspectives Doug Shorts explaining that "" As of April 2013, the number of miles driven per person was nearly 9 percent below the peak and equal to where the country was in January 1995."" So are cars naturally dying out, or is there something that is causing it to drop so steadily? One theory is that many Americans can't afford a new car, also many unemployed people are not driving to work anymore. This leads to the question, are cars dying out, or are Americans just unable to get their hands on a new car?

We need to protect our planet and ourselves. With all this car usage, we are killing our planet and ourselves. We are releasing pollution into our air every time we crank a vehicle and drive. Then we proceed to inhale this infected air, which hurts us. Then we worry about our car, putting ourselves into stressful environment. This also causes harm to ourselves. So the next time you want to drive somewhere right up the road, put the keys down, and follow the trend.",0
0059830c,0,"Cars. Cars have been around since they became famous in the 1900s, when Henry Ford created and built the first ModelT. Cars have played a major role in our every day lives since then. But now, people are starting to question if limiting car usage would be a good thing. To me, limiting the use of cars might be a good thing to do.

In like matter of this, article, ""In German Suburb, Life Goes On Without Cars,"" by Elizabeth Rosenthal states, how automobiles are the linchpin of suburbs, where middle class families from either Shanghai or Chicago tend to make their homes. Experts say how this is a huge impediment to current efforts to reduce greenhouse gas emissions from tailpipe. Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some carintensive areas in the United States. Cars are the main reason for the greenhouse gas emissions because of a lot of people driving them around all the time getting where they need to go. Article, ""Paris bans driving due to smog,"" by Robert Duffer says, how Paris, after days of nearrecord pollution, enforced a partial driving ban to clear the air of the global city. It also says, how on Monday, motorist with evennumbered license plates were ordered to leave their cars at home or be fined a 22euro fine 31. The same order would be applied to oddnumbered plates the following day. Cars are the reason for polluting entire cities like Paris. This shows how bad cars can be because, of all the pollution that they can cause to an entire city.

Likewise, in the article, ""Carfree day is spinning into a big hit in Bogota,"" by Andrew Selsky says, how programs that's set to spread to other countries, millions of Columbians hiked, biked, skated, or took the bus to work during a carfree day, leaving streets of this capital city eerily devoid of traffic jams. It was the third straight year cars have been banned with only buses and taxis permitted for the Day Without Cars in the capital city of 7 million. People like the idea of having carfree days because, it allows them to lesson the pollution that cars put out of their exhaust from people driving all the time. The article also tells how parks and sports centers have bustled throughout the city uneven, pitted sidewalks have been replaced by broad, smooth sidewalks rushhour restrictions have dramatically cut traffic and new restaurants and upscale shopping districts have cropped up. Having no cars has been good for the country of Columbia because, it has aloud them to repair things that have needed repairs for a long time, traffic jams have gone down, and restaurants and shopping districts have popped up, all due to the fact of having less cars around.

In conclusion, the use of less cars and having carfree days, have had a big impact on the environment of cities because, it is cutting down the air pollution that the cars have majorly polluted, it has aloud countries like Columbia to repair sidewalks, and cut down traffic jams. Limiting the use of cars would be a good thing for America. So we should limit the use of cars by maybe riding a bike, or maybe walking somewhere that isn't that far from you and doesn't need the use of a car to get you there. To me, limiting the use of cars might be a good thing to do.",0
469cc85a,0,"Numerous amount of people would love to experience the opportunities of limiting their time with their car. There are a great amount of advantages of limiting car usage. Advantages include having a more healthy environment, decreasing stress, and reducing traffic.

The advantages of limiting car usage is helping the environment. ""passenger cars are responsible for twelve percent of greenhouse gas emissions in Europe and up to 50 percent in some carintensive areas in the United States."" While most of the adult population is driving cars everyday, more gas and smoke go into the air and into our environment. This causes pollution and hurts our environment. Paris has a major smog problem in their environment, up to the point where it was nearrecorded. Paris had to then enforce a partial driving ban to clear the air of the city. The effect of this ban was that congestion was down 60 percent and the smog cleared after a short week. If we were able to limit our car usage, then our greenhouse gas emissions would decrease. ""In the United States, the environmental protection agency is promoting car reduced communities, and legislators are starting to act."" There are numerous environmental agencies that are already starting to act to decrease the car usage in the country. We should limit our car usage because it can greatly help our environment.

If were able to limit our car usage, then it will greatly decrease our stress of driving. Many countries are trying to reduce car usage. An example is Columbia. Columbia has created a carfree day. ""Millions of Colombians hiked, biked, skated or took buses during carfree day, leaving the streets eerily devoid of traffic jams."" Bogota, Colombia have practiced this day for three years and many colombians have been pleased with it. ""It's a good opportunity to take away stress and lower air pollution"", said businessman Carlos Plaza. Without driving, you have the time to go out, be active and get exercise. A huge effect of the car free day is that park and sport centers have been built all throughout Bogota, smoother sidewalks, and rushhour restrictions have dramatically cut traffic. With car usage reduced, it limit people's stress on driving.

If we were able to lower the number of car usage, then our streets would be much safer and there would be less traffic. Many people use cars today and because of that most of streets are usually blocked up. If there were less cars on the streets then it would be easier and quicker to go to places. Vanban, Germany is an example of an carfree town. ""...basic precepts are being adopted around the world in attempts to make suburbs more compact and accessible to public transportation, with less space for parking. In this new approach, stores are placed a walk away, on a main street, rather than in malls alond some distant highway."" With less cars on the streets, it can also reduce car accidents and deaths. If there were less cars on the roads, there would be less traffic and car accidents.

There are many advantages of limiting our car usage. These advantages include helping our environment, decreasing stress, and making our roads safer with less traffic.",0
f1c0d653,1,"Electoral Colleges is something many people disagree with but there is a few that are for the idea. Personally i think we should get rid of the Electoral colleges for many reasons. First, when using the electoral college you do not vote for the president but you vote for a slate of electors, I think when you are voting you should have a choice for which president you vote for not electors. Using this, the electors have to win which I dont think is right.

Using electoral votes effects the people in smaller states. Big states have more of a ""voice"" to who wins the election if enough people vote. People living in smaller states have less of a chance of there choosen president to win because they dont have a large number of electoral votes. Saying that people in the smaller states know that they dont have much of a say to votes and are going to stop voting in general and stop paying attention to the campaigns.

The winnertakeall method is something that voters dont like. Candidates know that some states dont have a lot of electoral votes so they dont bother to reach out to them and dont spend time on them because they think or know they dont have a chance of winning their election. Since candidates dont go to small states that means they spend all their time in the bigger states trying to win them over and get their votes. People dont think its fair that the candidates dont make any effort to pay attention to them.

When you vote for who you want as president you dont actually vote for the president you vote mostly for a slate of electors. from the excerpt from ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" stated it is the electors that vote for presidents not us. i think that we should have more of a choice for who we want as our president but we do not. We should get rid of the Electoral College because it doesnt help us as i can see many people do not like it.",0
5db48c5e,1,"Dear state senator, It is highly unlikely that you will read this, but hey it is worth a shot. There are many reasons as to why the Electoral College process should be used to elect the president of the United States and many reasons as to why the popular vote process should be used. For this same purpose, there is a controversy as to which process should be used. If I had a say into which should be used and which should not be used, I would rule in the favor of the popular vote process and not in the favor of the Electoral College process.

The first reason as to why I would be in favor of the popular vote process is that in the Electoral College process, big states are being more effective than small states. This might lead the small states to not vote because they feel that they would not make a difference. Source 3 claim the following, "" So, other things being equal, a large state gets more attention from presidential candidates in a campaign than a small state does...."" When bigger states have more electoral votes, the candidates will be lead to thinking that if they get the bigger states, for example California who gets 55 electoral votes, to be in their favor then they might have a bigger chance at winning which will have the small states, like Hawaii who only gets 3 electoral votes, thinking that they have no say as to who gets to be their president. This claim is supported by source 3 when it is stated, "" Knowing their vote will have no effect, they have less incentive to pay attention to the campaign than they would have if the president were picked by popular vote"".

The second reason as to why I am not in the favor of the Electoral College process is because as said in source 3, "" Voter is tossup states are more likely to pay close attention to the campaign to really listen to the competing candidates knowing that they are going to decide the election"". Candidates mostly pay attention to states that have more electoral votes, this causes them to pay more attention to the bigger states and leave out the smaller ones, as already argued, some states get more electoral votes than others. Another reason why this is bad is because most states will not pay attention in the election because they will not make a difference. If popular vote were to be in action, then more people and citizens will pay attention because it will be a more interesting election since more people have a say and the candidates will pay attention to all states. Even the bigger states with more electoral votes know that they are the ones to basically decide the election.

The popular vote process is more effective and fair for the United States in choosing the President. Most people can argue in that favor as well. If you qwant the elections to be fair, I supposwe that you will pay attention to the voice of thousands of citizens and you will be fair.",0
da7e0507,1,"Many people argue over the fact that the Electoral College is beneficial or not. I'm writing this letter to you Mr. Senator to explain the good and bad effects the Electoral College has. The Electoral College is a process, it is a compromise between the election of the President by a vote in Congress and election of the President by a popular vote of qualified citizens. The Electoral College keeps the elections balanced, it keeps the elections organized. It may have some bad effects. For example, many argue that the people's votes aren't what choose the president.

The Electoral College maintains the elections balanced, ""It avoids the problem of elections in which no candidate receives a majority of vote cast."" as stated in the article by Richard Posner. It balances the votes by a larger state compared to a smaller state. In article ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"", the author states that a larger state has more popular votes rather than a small state. The author says this, ""The popular vote was very close in Florida in 2012 nevertheless Obama, who won that vote, got 29 electoral votes. A victory by the same margin in Wyoming would net the winner only 3 electoral votes."" As that being said, the author is explaining how larger states get more attention from a presidential candidates in a campaign than a small state does. This is when the Electoral College restores some of the weight in the political balance that large states lose by virtue of the malapportionment.

Another beneficial effect the Electoral College presents is the organization of the election for President. As said in the article, ""What Is The Electoral College?"", ""The Electoral College process consists of the selection of the electors, the meeting of the electors where they vote for President and Vice President, and the counting of the electoral votes by Congress."" That is a huge amount of work but that is what keeps the elections well organized. Each candidate running for President in a state has their own group of electors. After each election, the governor of your state prepares a certificate presenting all of the candidates that ran for your state. As stated in the article by the Office of the Federal Register, ""The Certificate of Ascertainment also declares the winning presidential candidate in your state and shows which electors will represent your state at the meeting of the electors in December of the election year."" The Electoral College is what maintains everything professional.

The Electoral College may have some effect that aren't positive. For example, many people believe their vote goes to waste. As stated in the article by Richard Posner, ""Democrats in Texas, for example, or Republicans in California. Knowing their vote will have no effect, they have less incentive to pay attention to the campaign they would have if the president were picked by popular vote."" Voters want to feel involved and have interest in the political system. People also fear the tie in an electoral vote. They feel like the government will choose whoever will benefit them the best and they won't take the people into consideration. In article, ""The Indensible Electoral College: Why even the best laid defenses of the system are wrong"", the author says the electoral college is unfair, outdated, and irrational. He believes it's anachronism.

People may have different opinions about Electoral College. People have different opinions about everything. I wanted to explain how the Electoral College benefits our society and how it doesn't. It keeps the elections balanced, organized, but it makes others feel like their vote isn't worthy or valuable. I hope this letter helps you with your opinion and how you feel about the Electoral College.",0
d5d24a91,0,"Cars are used everyday to get from one place to another. In some places, people depend on cars more than others that live in different parts of the world. However, the reduction of car usage has many advantages the planet would greatly benefit from less pollution, traffic jams would not be as frequent, and people become more healthy as a result.

Limiting the use of cars would greatly help the problem of pollution in the world today. In the article written by Elisabeth Rosenthal, In German Suburb, Life Goes on Without Cars, she describes what affects cars have on pollution, ""Automobiles are the linchpin of suburbs, where middleclass families from Chicago to Shanghai tend to make their homes. And that, experts say, is a huge impediment to current efforts to drastically reduce greenhouse gas emissions from tailpipe....Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some carintensive areas in the United states"" Rosenthal. One can clearly see that cars are a major factor in the pollution dilemma that so many people are trying to resolve. Everyone can take a part in the resolution of reducing pollution by depending less on cars and using other modes of transport such as public transportation, biking, or even walking. Some cities are placing enforcements to ban the usage of cars. Paris is an example of one of these locations. The result of the enforcement was that congestion or smog went down 60 percent. This is a great improvement for the city, which is known for having nearrecord pollution. Multiplying these enforcements to other cities would definitely bring down a large percent of the pollution found on Earth. This is benefiting not only the planet, but also the population that lives on the planet by enabling them to breathe healthier air.

The cause of traffic jams is the abundant amount of cars on the road, which could be avoided if less cars were used. Andrew Selsky wrote in his article, Carefree Day is Spinning Into a Big Hit in Bogota , ""In a program that's set to spread to other countries, millions of Colombians hiked, biked, skated or took buses to work during a carefree day yesterday, leaving the streets of this capital city eerily devoid of traffic jams"" Selsky. With no cars to clog the streets, a relaxed sentiment took the place of a usually anxious and hurried feeling. Rushhour restrictions were put in act, and have drastically cut traffic. Less honking takes place, and more time is saved in order to get to one's destination. Cars are not always needed to get someone where they want to go, and the enviornment is less stressul without all of the congestion of cars on the road.

People become more healthy when car usage is limited. Instead of taking a car to get from point A to point B, some people are walking or biking instead. This is a huge benefit to the people that are exercising. Also, in Carefree Day is Spinning Into a Big Hit in Bogota, it says that parks and sports centers have bloomed throuhout the city of Bogota because of the decreased usage of automobiles. The parks and sport centers help people stay active and healthy.

Although cars are useful in order to get to one's destination, there are many advantages to cutting back the usage of them. A huge advantage is that pollution would drastically go down. Another is the time and stress saved from less traffic jams. Lastly, people would benefit from the way they are making their lives more healthy.",0
